employee_id,fullname,rating,years_of_service_months,job_level,SEA,CEX,QDD,iq,Papi_G,Papi_T,position_id,division_id,department_id,directorate_id,grade_id,company_id,education_id,major_id,area_id
EMP101574,Nurlita Zulfikar Zulfikar,4.0,90,Senior,4.0,6.0,5.0,138.0,2.0,7.0,2,3,2,2,3,1,2,4,2
EMP101575,Tania Halim Halim,2.0,32,Middle,2.0,2.0,3.0,109.0,6.0,4.0,2,5,4,2,3,1,2,4,2
EMP101576,Putri Rachman Ginting,4.0,46,Middle,3.0,4.0,5.0,139.0,3.0,1.0,4,3,6,3,2,3,3,5,2
EMP101577,Rifqi Ganesha Kusuma,4.0,61,Senior,4.0,4.0,5.0,109.0,6.0,2.0,5,4,4,1,1,2,1,6,3
EMP101578,Adit Rahmawati,5.0,48,Middle,5.0,5.0,5.0,139.0,4.0,1.0,3,5,5,2,3,2,1,4,4
EMP101580,Wulan Iqbal Firmansyah,2.0,20,Middle,2.0,2.0,2.0,109.0,7.0,8.0,3,2,4,2,3,4,3,3,1
EMP101581,Fitri Handayani,3.0,69,Senior,2.0,3.0,2.0,84.0,2.0,5.0,1,1,5,1,2,4,4,1,4
EMP101583,Rani Salsabila,4.0,20,Middle,4.0,4.0,4.0,125.0,1.0,2.0,5,3,6,1,2,4,4,5,1
EMP101585,Yoga Hasibuan,2.0,55,Middle,3.0,1.0,3.0,98.0,1.0,7.0,2,3,1,1,1,4,2,5,4
EMP101586,Kurnia Yulianto,4.0,24,Middle,5.0,4.0,3.0,128.0,9.0,3.0,4,3,2,3,3,2,3,4,1
EMP101587,Rizki Dharma Lukman,5.0,88,Senior,4.0,5.0,4.0,138.0,2.0,3.0,3,4,2,2,2,2,2,4,3
EMP101588,Joko Jatmiko Handayani,3.0,108,Senior,4.0,2.0,3.0,128.0,5.0,8.0,5,5,1,2,1,4,2,2,3
EMP101589,Joko Adi Utami,4.0,99,Senior,5.0,4.0,4.0,121.0,6.0,8.0,6,5,2,3,2,4,3,6,1
EMP101590,Citra Nugroho,5.0,52,Middle,3.0,5.0,3.0,105.0,1.0,2.0,1,5,5,3,1,3,4,3,2
EMP101591,Andi Situmorang,5.0,71,Senior,5.0,5.0,5.0,117.0,7.0,4.0,2,1,5,3,1,3,3,2,2
EMP101593,Citra Subekti,2.0,45,Middle,3.0,2.0,2.0,109.0,7.0,6.0,1,4,6,3,3,4,1,3,1
EMP101594,Nugroho Rachman Pratomo,4.0,61,Senior,4.0,4.0,5.0,109.0,8.0,1.0,6,3,4,3,2,4,1,6,2
EMP101595,Yoga Erlangga Pratomo,4.0,41,Middle,3.0,3.0,3.0,89.0,7.0,9.0,4,5,1,2,1,4,4,1,4
EMP101596,Dimas Dharma Subekti,4.0,50,Middle,4.0,3.0,3.0,112.0,8.0,8.0,3,4,2,1,3,1,1,1,2
EMP101597,Wahyu Hartanto,3.0,52,Middle,3.0,2.0,3.0,137.0,6.0,5.0,5,3,3,3,3,3,4,5,2
EMP101599,Fitri Aji Permadi,5.0,64,Senior,5.0,5.0,5.0,120.0,6.0,9.0,1,2,3,3,3,2,1,1,4
EMP101600,Ari Qolbi Simanjuntak,4.0,54,Middle,3.0,4.0,4.0,106.0,5.0,5.0,6,2,2,1,3,3,4,5,2
EMP101601,Ayunda Pratama,4.0,33,Middle,3.0,4.0,4.0,86.0,5.0,1.0,2,2,2,1,3,1,1,1,3
EMP101603,Andi Jatmiko Hidayat,5.0,61,Senior,4.0,4.0,5.0,88.0,2.0,6.0,3,1,5,2,3,3,3,5,1
EMP101604,Anisa Anugrah Santoso,4.0,43,Middle,3.0,3.0,4.0,117.0,6.0,8.0,5,1,3,2,1,4,1,5,2
EMP101605,Ahmad Nabila Wijaya,5.0,57,Middle,3.0,3.0,3.0,117.0,4.0,1.0,2,2,2,3,3,4,2,2,4
EMP101606,Nugroho Siregar,2.0,18,Middle,2.0,1.0,2.0,127.0,6.0,7.0,3,3,3,3,1,1,1,6,1
EMP101607,Rama Indrawan,3.0,74,Senior,3.0,3.0,3.0,122.0,6.0,6.0,2,1,1,2,1,4,2,1,1
EMP101608,Budi Iqbal Pamungkas,3.0,75,Senior,3.0,3.0,2.0,117.0,4.0,1.0,3,2,3,2,1,4,4,1,3
EMP101609,Zahra Erlangga Siregar,4.0,68,Senior,2.0,2.0,1.0,85.0,2.0,6.0,2,2,3,3,1,4,3,4,3
EMP101610,Kartika Hasibuan,3.0,20,Middle,3.0,3.0,3.0,94.0,8.0,6.0,6,3,1,1,3,2,2,3,1
EMP101612,Tania Situmorang,2.0,37,Middle,1.0,3.0,3.0,126.0,9.0,4.0,6,2,2,1,3,2,4,3,3
EMP101613,Mahendra Saputra,5.0,68,Senior,3.0,4.0,3.0,116.0,3.0,1.0,4,3,1,3,1,2,2,3,3
EMP101614,Rendra Rohman,3.0,57,Middle,3.0,2.0,2.0,109.0,2.0,6.0,2,3,4,2,3,4,3,4,4
EMP101615,Gita Pamungkas,3.0,23,Middle,3.0,4.0,3.0,109.0,6.0,2.0,3,5,5,2,1,3,4,5,1
EMP101616,Zaki Lestari,2.0,97,Senior,2.0,2.0,2.0,101.0,6.0,5.0,1,4,3,1,1,1,3,3,3
EMP101617,Satya Dharma Sinaga,3.0,43,Middle,3.0,4.0,3.0,109.0,4.0,5.0,4,5,4,1,1,2,1,1,2
EMP101618,Julia Wijaya Santoso,4.0,88,Senior,4.0,3.0,5.0,131.0,7.0,9.0,5,5,5,1,1,3,2,5,4
EMP101619,Fitri Jatmiko Siregar,4.0,4,Junior,5.0,4.0,4.0,84.0,5.0,8.0,5,4,3,3,1,4,4,5,2
EMP101620,Galih Salsabila,4.0,61,Senior,5.0,5.0,4.0,106.0,1.0,2.0,1,2,2,2,1,1,1,1,3
EMP101621,Citra Lukman,4.0,45,Middle,4.0,3.0,4.0,92.0,5.0,6.0,1,3,5,1,2,1,3,2,2
EMP101622,Joko Lestari Nugroho,3.0,60,Senior,3.0,3.0,3.0,83.0,4.0,5.0,5,5,5,1,3,3,4,6,4
EMP101623,Mahendra Baskara Handayani,3.0,24,Middle,3.0,3.0,3.0,99.0,3.0,5.0,5,4,2,1,3,2,2,2,1
EMP101624,Yoga Fauziah,4.0,48,Middle,4.0,4.0,4.0,124.0,7.0,3.0,4,4,3,1,2,2,2,6,1
EMP101625,Rama Siregar,3.0,28,Middle,2.0,4.0,3.0,139.0,6.0,6.0,6,1,5,3,2,1,4,2,3
EMP101626,Ahmad Purnama,2.0,55,Middle,1.0,2.0,2.0,118.0,8.0,8.0,2,1,1,3,3,3,1,5,1
EMP101627,Zahra Ramadhan,4.0,84,Senior,5.0,4.0,4.0,109.0,6.0,4.0,1,2,5,2,3,4,1,6,3
EMP101628,Arif Lestari Hartanto,4.0,74,Senior,3.0,4.0,4.0,82.0,9.0,3.0,4,3,2,1,1,3,2,4,2
EMP101629,Wulan Indrawan,2.0,37,Middle,2.0,2.0,3.0,85.0,2.0,3.0,2,4,3,3,3,3,4,3,4
EMP101630,Rendra Firmansyah,4.0,34,Middle,4.0,4.0,3.0,86.0,2.0,6.0,3,2,3,3,2,2,2,5,3
EMP101632,Putri Ginting,5.0,74,Senior,5.0,5.0,5.0,113.0,1.0,6.0,6,1,3,2,3,4,3,5,3
EMP101633,Intan Saputra Rohman,4.0,27,Middle,3.0,4.0,5.0,95.0,7.0,5.0,4,1,1,3,3,3,3,6,1
EMP101634,Maya Hartanto,3.0,53,Middle,3.0,4.0,4.0,109.0,5.0,6.0,1,4,4,2,2,2,3,3,2
EMP101635,Rama Erlangga Ginting,3.0,64,Senior,3.0,2.0,3.0,80.0,5.0,6.0,5,2,1,3,1,2,1,4,4
EMP101636,Rizka Aji Putra,1.0,32,Middle,1.0,1.0,3.0,81.0,5.0,7.0,2,1,3,2,1,2,2,2,1
EMP101637,Joko Maulana,3.0,54,Middle,3.0,3.0,3.0,109.0,3.0,5.0,3,4,4,2,1,1,1,1,1
EMP101638,Prasetyo Rachman Halim,1.0,48,Middle,2.0,1.0,1.0,82.0,3.0,5.0,5,4,1,3,3,3,4,4,2
EMP101640,Rendra Zulfikar,3.0,54,Middle,2.0,2.0,3.0,126.0,5.0,9.0,5,1,6,1,2,1,4,3,1
EMP101641,Wahyu Herlambang,3.0,46,Middle,3.0,3.0,4.0,109.0,5.0,5.0,6,3,4,2,1,4,3,6,2
EMP101642,Rani Iqbal Tamba,4.0,28,Middle,5.0,4.0,4.0,86.0,9.0,5.0,4,5,3,2,1,3,1,6,2
EMP101643,Nurlita Santoso,4.0,42,Middle,4.0,5.0,5.0,109.0,8.0,5.0,6,3,4,3,1,3,2,1,4
EMP101644,Hadi Purnama,3.0,33,Middle,4.0,3.0,2.0,107.0,9.0,7.0,2,1,6,1,3,1,2,6,3
EMP101645,Bella Tri Wibowo,4.0,57,Middle,3.0,4.0,3.0,90.0,1.0,4.0,3,3,2,2,3,1,1,5,1
EMP101646,Rizki Utama Permadi,2.0,53,Middle,2.0,3.0,3.0,91.0,6.0,7.0,6,2,6,3,3,1,2,6,1
EMP101647,Nugroho Erlangga Wijaya,3.0,38,Middle,3.0,3.0,3.0,120.0,8.0,3.0,1,2,1,2,3,2,1,6,4
EMP101648,Wulan Nabila Pratama,4.0,51,Middle,4.0,5.0,4.0,117.0,7.0,5.0,4,2,3,2,3,3,3,4,1
EMP101649,Eko Ginting,1.0,42,Middle,1.0,1.0,1.0,109.0,9.0,8.0,2,2,4,3,3,4,4,4,1
EMP101650,Adit Wibowo,4.0,51,Middle,5.0,4.0,4.0,109.0,9.0,7.0,2,4,4,3,2,3,2,3,2
EMP101651,Hana Siregar,4.0,20,Middle,3.0,4.0,3.0,109.0,2.0,2.0,6,1,4,1,2,1,2,4,1
EMP101652,Ayu Fauziah,3.0,31,Middle,2.0,2.0,4.0,114.0,4.0,5.0,1,4,1,1,1,4,1,5,1
EMP101653,Kurnia Lestari Mahendra,2.0,11,Junior,2.0,2.0,1.0,109.0,8.0,7.0,2,5,4,2,2,2,2,4,3
EMP101656,Vania Erlangga Ridwan,4.0,63,Senior,4.0,4.0,4.0,106.0,6.0,5.0,5,2,6,2,3,3,4,3,3
EMP101657,Teguh Syahputra,2.0,7,Junior,3.0,2.0,2.0,124.0,6.0,9.0,6,5,3,2,2,3,1,5,1
EMP101658,Yoga Halim Wijaya,1.0,91,Senior,1.0,1.0,1.0,109.0,6.0,7.0,6,3,4,1,3,1,2,6,1
EMP101659,Iman Putra,3.0,84,Senior,2.0,3.0,3.0,82.0,3.0,3.0,6,3,2,2,2,4,2,6,3
EMP101660,Rizka Yulianto,2.0,64,Senior,2.0,1.0,2.0,129.0,7.0,2.0,4,2,5,2,2,4,2,1,3
EMP101661,Adit Yulianto,4.0,20,Middle,5.0,4.0,3.0,80.0,5.0,8.0,3,2,5,1,3,3,2,2,1
EMP101662,Oktavia Rachman Wibowo,2.0,49,Middle,2.0,3.0,2.0,124.0,6.0,9.0,6,3,3,1,1,4,2,3,4
EMP101663,Ahmad Lukman,3.0,44,Middle,4.0,3.0,3.0,109.0,4.0,7.0,6,3,4,2,2,3,2,4,1
EMP101664,Oka Dharma Pamungkas,3.0,54,Middle,2.0,2.0,2.0,91.0,5.0,6.0,6,2,1,2,2,4,2,2,1
EMP101665,Satya Salsabila,4.0,48,Middle,4.0,4.0,4.0,96.0,8.0,6.0,4,1,1,1,1,2,1,2,4
EMP101666,Zahra Ganesha Hidayat,2.0,63,Senior,1.0,2.0,2.0,128.0,5.0,9.0,4,1,6,3,2,3,4,3,2
EMP101667,Dinda Qolbi Siregar,2.0,5,Junior,2.0,1.0,2.0,109.0,3.0,6.0,1,5,4,2,2,1,1,3,4
EMP101668,Hana Situmorang,2.0,62,Senior,2.0,2.0,2.0,117.0,9.0,3.0,5,3,1,1,2,2,2,5,4
EMP101669,Dimas Rahmawati,3.0,41,Middle,4.0,4.0,2.0,130.0,9.0,3.0,2,5,3,3,2,2,4,5,4
EMP101670,Mahendra Erlangga Lukman,3.0,48,Middle,3.0,3.0,3.0,92.0,4.0,3.0,3,3,1,2,2,1,4,1,3
EMP101671,Fitri Ramadhan,2.0,47,Middle,1.0,2.0,2.0,126.0,4.0,4.0,1,3,2,3,2,4,3,6,1
EMP101672,Iman Hasibuan,3.0,52,Middle,3.0,2.0,2.0,90.0,5.0,4.0,2,2,5,1,3,2,2,2,2
EMP101673,Bayu Salsabila,1.0,41,Middle,2.0,2.0,3.0,118.0,8.0,5.0,1,2,3,3,1,3,2,1,2
EMP101674,Ahmad Lestari,3.0,78,Senior,3.0,3.0,3.0,109.0,2.0,9.0,5,4,4,1,1,3,1,5,2
EMP101675,Mahendra Indrawan,5.0,43,Middle,3.0,5.0,5.0,109.0,1.0,4.0,4,1,1,3,2,1,3,2,4
EMP101676,Andi Pamungkas,4.0,20,Middle,5.0,4.0,4.0,125.0,5.0,5.0,6,5,5,1,1,3,2,3,1
EMP101677,Sari Baskara Lestari,3.0,89,Senior,3.0,3.0,2.0,109.0,7.0,6.0,1,3,4,2,1,4,4,6,3
EMP101678,Arif Indrawan,3.0,26,Middle,3.0,4.0,3.0,125.0,5.0,5.0,3,3,5,1,2,2,2,3,3
EMP101679,Dinda Rohman,3.0,52,Middle,2.0,2.0,2.0,109.0,5.0,4.0,3,2,4,2,2,1,2,3,1
EMP101680,Zaki Santoso,3.0,26,Middle,4.0,4.0,4.0,109.0,1.0,6.0,2,1,4,2,1,1,2,5,3
EMP101681,Oktavia Fadillah Firmansyah,4.0,49,Middle,4.0,4.0,3.0,115.0,5.0,2.0,3,2,5,1,1,1,4,6,4
EMP101682,Ayu Adi Putra,3.0,72,Senior,3.0,4.0,3.0,98.0,5.0,8.0,4,1,3,2,2,4,3,3,2
EMP101683,Ahmad Firmansyah,4.0,27,Middle,5.0,4.0,99.0,82.0,5.0,3.0,3,1,1,2,3,3,1,5,1
EMP101684,Bella Utama Ramadhan,5.0,98,Senior,5.0,4.0,3.0,90.0,6.0,5.0,1,3,1,3,2,3,4,2,1
EMP101685,Zahra Saputra,3.0,71,Senior,3.0,3.0,4.0,109.0,9.0,8.0,3,5,4,2,3,4,2,2,2
EMP101686,Prasetyo Suharto,5.0,56,Middle,5.0,5.0,5.0,132.0,2.0,1.0,1,3,2,1,3,3,4,2,3
EMP101687,Rizka Wijaya Gunawan,3.0,68,Senior,3.0,2.0,2.0,109.0,1.0,1.0,5,5,4,2,2,2,3,6,1
EMP101688,Intan Santoso,1.0,67,Senior,1.0,1.0,1.0,121.0,7.0,3.0,1,5,5,3,3,4,3,4,1
EMP101689,Rendra Yudhistira Suharto,3.0,79,Senior,3.0,2.0,3.0,93.0,7.0,5.0,6,4,3,2,2,1,2,3,2
EMP101690,Utami Gunawan,3.0,27,Middle,3.0,4.0,3.0,95.0,1.0,9.0,4,2,3,1,1,4,1,2,2
EMP101691,Nabila Siregar,3.0,55,Middle,1.0,1.0,1.0,109.0,1.0,5.0,2,3,4,3,3,2,3,4,3
EMP101692,Cahyo Aji Sinaga,3.0,35,Middle,3.0,4.0,3.0,92.0,8.0,1.0,5,1,1,1,1,1,4,6,3
EMP101693,Hadi Kurniawan,4.0,59,Middle,4.0,4.0,5.0,140.0,7.0,7.0,1,4,5,1,2,1,4,5,4
EMP101694,Intan Kusuma Wijaya,3.0,41,Middle,3.0,3.0,3.0,104.0,4.0,6.0,6,4,3,3,2,3,1,5,3
EMP101695,Rama Nabila Ridwan,1.0,65,Senior,1.0,1.0,1.0,95.0,6.0,6.0,3,4,2,2,2,3,3,1,3
EMP101696,Budi Lestari,3.0,43,Middle,1.0,3.0,1.0,110.0,9.0,7.0,3,5,3,3,2,3,2,3,2
EMP101697,Nadia Pamungkas,2.0,52,Middle,2.0,1.0,3.0,97.0,1.0,2.0,2,2,1,3,3,3,2,6,4
EMP101698,Adit Yudhistira Pratama,1.0,56,Middle,1.0,3.0,1.0,109.0,1.0,9.0,4,1,1,3,2,2,1,6,4
EMP101699,Zaki Baskara Rahmawati,4.0,34,Middle,4.0,4.0,4.0,80.0,2.0,8.0,4,2,5,1,2,2,2,4,1
EMP101700,Nabila Indrawan,5.0,101,Senior,4.0,5.0,5.0,109.0,9.0,3.0,5,2,5,2,3,2,4,4,2
EMP101702,Fitri Mahardika Gunawan,3.0,23,Middle,3.0,3.0,3.0,108.0,2.0,5.0,1,1,1,3,3,3,2,5,3
EMP101703,Ayunda Hasibuan,3.0,1,Junior,3.0,3.0,3.0,112.0,2.0,6.0,4,1,5,3,3,3,1,2,1
EMP101705,Lestari Purnama,3.0,64,Senior,3.0,3.0,3.0,83.0,5.0,4.0,4,5,2,2,1,1,1,1,3
EMP101706,Lestari Utama Santoso,4.0,56,Middle,4.0,5.0,4.0,109.0,1.0,7.0,5,3,4,3,2,4,2,3,4
EMP101707,Hana Maulida,2.0,55,Middle,3.0,2.0,1.0,136.0,1.0,7.0,2,3,6,2,3,3,3,5,4
EMP101708,Rani Anugrah Maulana,4.0,6,Junior,4.0,3.0,4.0,106.0,2.0,1.0,5,5,1,1,2,4,1,4,2
EMP101709,Dinda Ginting,2.0,25,Middle,1.0,2.0,3.0,140.0,6.0,9.0,2,4,2,2,3,3,1,3,2
EMP101710,Arif Anggara,4.0,128,Senior,4.0,3.0,3.0,99.0,3.0,5.0,5,4,2,3,1,3,4,4,1
EMP101712,Luthfi Nugroho,5.0,42,Middle,5.0,5.0,5.0,138.0,6.0,4.0,2,1,1,3,1,2,3,1,3
EMP101713,Nabila Yudhistira Kusuma,4.0,69,Senior,3.0,5.0,4.0,94.0,9.0,4.0,4,2,5,1,1,2,4,2,3
EMP101714,Bella Setiawan,4.0,52,Middle,4.0,4.0,4.0,120.0,4.0,7.0,5,5,6,3,2,1,2,1,4
EMP101715,Ayunda Rahmawati,4.0,61,Senior,5.0,4.0,4.0,109.0,4.0,5.0,4,4,4,1,2,4,3,1,1
EMP101716,Kartika Handayani,4.0,126,Senior,4.0,5.0,4.0,137.0,3.0,8.0,1,3,5,3,1,1,2,3,2
EMP101717,Fitri Zulfikar,2.0,28,Middle,2.0,3.0,2.0,139.0,5.0,6.0,2,2,1,2,2,4,3,1,2
EMP101718,Intan Kurniawan,5.0,28,Middle,5.0,5.0,5.0,91.0,3.0,1.0,4,1,3,2,2,3,2,1,4
EMP101719,Hadi Yudhistira Yulianto,3.0,61,Senior,3.0,4.0,3.0,109.0,2.0,4.0,4,1,6,2,2,3,4,2,3
EMP101720,Teguh Dharma Wijaya,4.0,48,Middle,4.0,5.0,5.0,117.0,2.0,4.0,2,3,5,2,3,3,3,4,2
EMP101721,Julia Halim Suharto,3.0,35,Middle,4.0,3.0,3.0,113.0,3.0,9.0,6,2,3,1,2,1,1,6,1
EMP101722,Dian Indrawan,3.0,46,Middle,3.0,4.0,3.0,92.0,7.0,7.0,3,2,3,1,2,2,4,2,1
EMP101724,Dwi Tri Subekti,4.0,2,Junior,4.0,4.0,3.0,82.0,3.0,9.0,2,2,5,3,3,2,1,1,4
EMP101725,Bayu Ganesha Ananda,2.0,29,Middle,3.0,1.0,2.0,103.0,6.0,6.0,3,1,3,2,2,1,4,1,2
EMP101726,Dimas Anggara,4.0,80,Senior,5.0,4.0,4.0,120.0,6.0,7.0,4,3,3,1,1,1,2,5,3
EMP101727,Rendra Kusuma Subekti,4.0,26,Middle,5.0,4.0,5.0,109.0,4.0,2.0,4,4,4,3,1,1,2,2,1
EMP101729,Oktavia Wijaya,1.0,32,Middle,2.0,1.0,2.0,116.0,8.0,9.0,5,4,6,3,2,2,4,4,3
EMP101731,Fajar Rohman,3.0,85,Senior,4.0,3.0,4.0,123.0,8.0,5.0,3,5,2,1,3,2,4,6,1
EMP101732,Oka Siregar,3.0,47,Middle,3.0,4.0,4.0,89.0,4.0,8.0,5,5,5,2,2,4,3,4,2
EMP101733,Galih Yudhistira Situmorang,1.0,23,Middle,1.0,1.0,1.0,109.0,3.0,8.0,3,1,4,2,2,3,1,5,4
EMP101734,Utami Adi Setiawan,1.0,62,Senior,3.0,1.0,1.0,101.0,5.0,5.0,5,5,1,2,2,1,1,6,2
EMP101735,Citra Fadillah Saputra,4.0,66,Senior,4.0,3.0,3.0,109.0,7.0,5.0,6,4,4,2,3,2,1,4,2
EMP101736,Novi Lestari Pamungkas,1.0,73,Senior,1.0,2.0,2.0,109.0,7.0,6.0,4,4,6,3,2,4,1,1,2
EMP101737,Oktavia Halim Lestari,2.0,48,Middle,2.0,2.0,2.0,88.0,9.0,5.0,1,4,2,2,2,3,4,2,2
EMP101738,Anisa Kusuma Hidayat,3.0,61,Senior,3.0,3.0,2.0,109.0,6.0,3.0,2,5,2,2,1,3,3,4,3
EMP101739,Wulan Rahmawati,2.0,61,Senior,2.0,1.0,3.0,88.0,5.0,7.0,1,4,3,1,2,1,3,1,4
EMP101741,Satya Indrawan,3.0,113,Senior,3.0,3.0,3.0,109.0,1.0,1.0,4,5,5,3,2,2,2,4,2
EMP101742,Arif Ridwan,4.0,43,Middle,3.0,4.0,3.0,132.0,1.0,9.0,2,4,6,2,1,1,1,5,1
EMP101743,Iman Setiawan,2.0,12,Junior,3.0,3.0,2.0,93.0,2.0,6.0,2,5,1,1,2,3,2,3,3
EMP101744,Putri Saputra Saputra,4.0,48,Middle,4.0,4.0,3.0,115.0,2.0,3.0,2,2,6,1,1,3,3,1,3
EMP101745,Utami Pramudita Kurniawan,2.0,66,Senior,2.0,2.0,2.0,118.0,1.0,6.0,2,2,3,3,2,4,4,3,4
EMP101746,Rani Tri Kusuma,2.0,44,Middle,2.0,3.0,1.0,118.0,7.0,4.0,2,5,1,2,2,2,2,6,1
EMP101747,Bayu Erlangga Permadi,3.0,39,Middle,3.0,4.0,3.0,109.0,7.0,8.0,3,1,6,3,2,4,1,5,1
EMP101748,Wulan Rohman,4.0,58,Middle,4.0,4.0,4.0,133.0,1.0,6.0,3,5,1,1,1,4,4,3,1
EMP101749,Novi Adi Subekti,1.0,22,Middle,1.0,1.0,1.0,85.0,9.0,8.0,4,5,3,2,1,1,1,2,4
EMP101750,Oktavia Ridwan,3.0,86,Senior,3.0,3.0,3.0,109.0,3.0,5.0,4,1,4,2,2,1,3,2,4
EMP101751,Ayu Salsabila,3.0,43,Middle,3.0,4.0,3.0,109.0,6.0,2.0,4,2,6,2,2,4,2,1,2
EMP101752,Julia Dharma Situmorang,2.0,72,Senior,2.0,3.0,3.0,132.0,7.0,7.0,1,4,1,1,3,2,4,1,4
EMP101753,Adi Tamba,3.0,116,Senior,3.0,4.0,4.0,109.0,8.0,6.0,1,4,4,2,2,4,1,4,1
EMP101754,Luthfi Mahendra,4.0,39,Middle,3.0,3.0,5.0,114.0,3.0,7.0,5,1,5,3,3,1,3,2,2
EMP101755,Rafa Utami,2.0,10,Junior,2.0,2.0,3.0,110.0,2.0,1.0,2,2,5,3,2,1,1,5,3
EMP101757,Rifqi Mahendra,4.0,67,Senior,4.0,5.0,3.0,89.0,1.0,5.0,3,5,6,3,3,1,4,5,3
EMP101758,Indra Kusuma,2.0,40,Middle,3.0,1.0,2.0,106.0,2.0,9.0,2,2,1,2,2,1,4,5,3
EMP101759,Gita Mahardika Permadi,4.0,32,Middle,3.0,4.0,3.0,109.0,2.0,2.0,3,4,5,3,2,3,2,1,1
EMP101760,Budi Putra,2.0,40,Middle,2.0,3.0,1.0,95.0,9.0,5.0,4,2,2,3,1,3,3,4,2
EMP101762,Fajar Saputra,4.0,35,Middle,4.0,5.0,3.0,129.0,5.0,7.0,1,3,1,2,2,2,3,4,3
EMP101763,Dewi Tri Halim,4.0,43,Middle,4.0,4.0,4.0,92.0,7.0,1.0,5,2,1,3,3,1,1,1,2
EMP101764,Luthfi Jatmiko Firmansyah,5.0,20,Middle,5.0,4.0,5.0,133.0,7.0,9.0,3,3,6,1,1,2,3,3,3
EMP101766,Kartika Aji Pradana,3.0,41,Middle,4.0,3.0,3.0,88.0,8.0,4.0,5,4,3,2,2,4,1,3,2
EMP101767,Nadia Maulida,3.0,36,Middle,3.0,3.0,3.0,98.0,3.0,2.0,3,1,5,1,1,4,3,3,4
EMP101768,Satya Yudhistira Saputra,3.0,79,Senior,2.0,3.0,4.0,87.0,5.0,2.0,3,1,6,2,2,4,3,2,3
EMP101769,Ayunda Saputra Rohman,3.0,44,Middle,3.0,3.0,2.0,109.0,9.0,5.0,6,3,4,2,1,4,4,3,2
EMP101770,Zaki Qolbi Gunawan,2.0,19,Middle,1.0,3.0,2.0,109.0,2.0,1.0,3,3,4,3,1,3,2,6,1
EMP101771,Zahra Dharma Firmansyah,5.0,37,Middle,5.0,4.0,5.0,111.0,4.0,5.0,4,4,1,1,2,2,3,1,1
EMP101772,Tania Rachman Lestari,2.0,75,Senior,2.0,2.0,1.0,109.0,4.0,6.0,6,4,4,2,3,4,2,1,2
EMP101773,Lestari Lestari Salsabila,3.0,68,Senior,3.0,3.0,3.0,109.0,2.0,4.0,4,5,4,3,3,3,4,4,3
EMP101774,Arif Anugrah Putra,1.0,36,Middle,1.0,1.0,2.0,109.0,2.0,3.0,6,2,4,2,1,3,3,3,3
EMP101775,Dimas Ginting,3.0,102,Senior,3.0,3.0,3.0,89.0,1.0,1.0,6,2,5,1,1,1,1,5,1
EMP101776,Dwi Wijaya,1.0,86,Senior,1.0,1.0,1.0,109.0,9.0,6.0,1,4,1,2,2,1,3,3,2
EMP101777,Sari Lukman,2.0,14,Junior,2.0,2.0,1.0,109.0,5.0,9.0,5,3,4,1,1,2,2,4,1
EMP101778,Dian Wijaya Setiawan,3.0,58,Middle,2.0,3.0,3.0,96.0,3.0,6.0,4,5,1,3,3,1,1,2,4
EMP101779,Rifqi Kusuma Kusuma,3.0,8,Junior,3.0,3.0,3.0,121.0,2.0,6.0,4,1,6,3,2,1,1,6,4
EMP101780,Vania Utama Zulfikar,4.0,87,Senior,3.0,4.0,3.0,96.0,6.0,1.0,3,3,1,3,2,2,3,6,1
EMP101781,Bella Candra Zulfikar,5.0,62,Senior,5.0,5.0,5.0,127.0,6.0,7.0,3,5,6,3,3,3,2,6,2
EMP101782,Prasetyo Mahardika Herlambang,3.0,37,Middle,3.0,3.0,2.0,95.0,8.0,1.0,5,5,3,2,2,4,4,6,4
EMP101783,Nurlita Suharto,3.0,11,Junior,3.0,3.0,4.0,132.0,1.0,6.0,4,5,6,1,2,1,3,4,4
EMP101784,Dwi Indrawan,3.0,42,Middle,3.0,2.0,4.0,88.0,5.0,2.0,5,2,1,1,2,2,3,5,3
EMP101785,Wulan Qolbi Yulianto,1.0,51,Middle,1.0,1.0,1.0,120.0,2.0,1.0,6,3,5,2,2,3,1,3,3
EMP101786,Citra Mahardika Halim,4.0,48,Middle,4.0,3.0,4.0,109.0,8.0,1.0,2,3,5,1,3,4,1,2,2
EMP101787,Zaki Subekti,5.0,37,Middle,5.0,5.0,5.0,135.0,5.0,3.0,3,4,5,3,2,1,3,3,3
EMP101788,Valdo Qolbi Utami,4.0,56,Middle,4.0,4.0,4.0,120.0,5.0,6.0,1,1,3,2,3,4,2,1,2
EMP101789,Oktavia Siregar,3.0,42,Middle,2.0,3.0,4.0,127.0,8.0,9.0,3,2,3,2,2,1,3,5,4
EMP101790,Valdo Suharto,3.0,46,Middle,2.0,3.0,3.0,109.0,7.0,3.0,6,2,4,3,2,2,4,5,3
EMP101791,Luthfi Salsabila,4.0,24,Middle,4.0,4.0,4.0,97.0,6.0,3.0,5,1,6,1,3,3,1,6,2
EMP101792,Nadia Kusuma,5.0,77,Senior,5.0,5.0,4.0,140.0,7.0,5.0,3,2,3,2,3,4,2,4,3
EMP101793,Umar Nugroho,2.0,41,Middle,2.0,2.0,2.0,130.0,6.0,6.0,2,3,6,1,2,1,2,2,4
EMP101794,Nadia Tamba,4.0,45,Middle,5.0,5.0,4.0,138.0,4.0,9.0,1,4,5,1,1,2,1,4,1
